98.065,102.317,1.0
99.136,101.679,1.0
100.233,101.094,1.0
101.297,100.395,1.0
102.289,99.666,1.0
94.776,98.215,1.0
95.359,97.987,1.0
96.543,97.54,1.0
97.685,97.016,1.0
98.83,96.535,1.0
99.993,96.034,1.0
